,code,voivodeship,year,age,rate
2492,2600000,ŚWIĘTOKRZYSKIE,2015,20-64,
2493,2800000,WARMIŃSKO-MAZURSKIE,2015,20-64,
2494,3000000,WIELKOPOLSKIE,2015,20-64,
2495,3200000,ZACHODNIOPOMORSKIE,2015,20-64,
2496,200000,DOLNOŚLĄSKIE,2016,20-64,
2497,400000,KUJAWSKO-POMORSKIE,2016,20-64,
2498,600000,LUBELSKIE,2016,20-64,
2499,800000,LUBUSKIE,2016,20-64,
2500,1000000,ŁÓDZKIE,2016,20-64,
2501,1200000,MAŁOPOLSKIE,2016,20-64,
2502,1400000,MAZOWIECKIE,2016,20-64,
2503,1600000,OPOLSKIE,2016,20-64,
2504,1800000,PODKARPACKIE,2016,20-64,
2505,2000000,PODLASKIE,2016,20-64,
2506,2200000,POMORSKIE,2016,20-64,
2507,2400000,ŚLĄSKIE,2016,20-64,
2508,2600000,ŚWIĘTOKRZYSKIE,2016,20-64,
2509,2800000,WARMIŃSKO-MAZURSKIE,2016,20-64,
2510,3000000,WIELKOPOLSKIE,2016,20-64,
2511,3200000,ZACHODNIOPOMORSKIE,2016,20-64,
2512,200000,DOLNOŚLĄSKIE,2017,20-64,
2513,400000,KUJAWSKO-POMORSKIE,2017,20-64,
2514,600000,LUBELSKIE,2017,20-64,
2515,800000,LUBUSKIE,2017,20-64,
2516,1000000,ŁÓDZKIE,2017,20-64,
2517,1200000,MAŁOPOLSKIE,2017,20-64,
2518,1400000,MAZOWIECKIE,2017,20-64,
2519,1600000,OPOLSKIE,2017,20-64,
2520,1800000,PODKARPACKIE,2017,20-64,
2521,2000000,PODLASKIE,2017,20-64,
2522,2200000,POMORSKIE,2017,20-64,
2523,2400000,ŚLĄSKIE,2017,20-64,
2524,2600000,ŚWIĘTOKRZYSKIE,2017,20-64,
2525,2800000,WARMIŃSKO-MAZURSKIE,2017,20-64,
2526,3000000,WIELKOPOLSKIE,2017,20-64,
2527,3200000,ZACHODNIOPOMORSKIE,2017,20-64,
2528,200000,DOLNOŚLĄSKIE,2018,20-64,
2529,400000,KUJAWSKO-POMORSKIE,2018,20-64,
2530,600000,LUBELSKIE,2018,20-64,
2531,800000,LUBUSKIE,2018,20-64,
2532,1000000,ŁÓDZKIE,2018,20-64,
2533,1200000,MAŁOPOLSKIE,2018,20-64,
2534,1400000,MAZOWIECKIE,2018,20-64,
2535,1600000,OPOLSKIE,2018,20-64,
2536,1800000,PODKARPACKIE,2018,20-64,
2537,2000000,PODLASKIE,2018,20-64,
2538,2200000,POMORSKIE,2018,20-64,
2539,2400000,ŚLĄSKIE,2018,20-64,
2540,2600000,ŚWIĘTOKRZYSKIE,2018,20-64,
2541,2800000,WARMIŃSKO-MAZURSKIE,2018,20-64,
2542,3000000,WIELKOPOLSKIE,2018,20-64,
2543,3200000,ZACHODNIOPOMORSKIE,2018,20-64,
2544,200000,DOLNOŚLĄSKIE,2019,20-64,75.1
2545,400000,KUJAWSKO-POMORSKIE,2019,20-64,71.2
2546,600000,LUBELSKIE,2019,20-64,68.6
2547,800000,LUBUSKIE,2019,20-64,72.3
2548,1000000,ŁÓDZKIE,2019,20-64,72.8
2549,1200000,MAŁOPOLSKIE,2019,20-64,70.7
2550,1400000,MAZOWIECKIE,2019,20-64,77.6
2551,1600000,OPOLSKIE,2019,20-64,72.7
2552,1800000,PODKARPACKIE,2019,20-64,65.5
2553,2000000,PODLASKIE,2019,20-64,72.6
2554,2200000,POMORSKIE,2019,20-64,76.0
2555,2400000,ŚLĄSKIE,2019,20-64,70.7
2556,2600000,ŚWIĘTOKRZYSKIE,2019,20-64,67.8
2557,2800000,WARMIŃSKO-MAZURSKIE,2019,20-64,67.4
2558,3000000,WIELKOPOLSKIE,2019,20-64,75.5
2559,3200000,ZACHODNIOPOMORSKIE,2019,20-64,71.0
2560,200000,DOLNOŚLĄSKIE,2020,20-64,75.2
2561,400000,KUJAWSKO-POMORSKIE,2020,20-64,71.7
2562,600000,LUBELSKIE,2020,20-64,69.3
2563,800000,LUBUSKIE,2020,20-64,72.8
2564,1000000,ŁÓDZKIE,2020,20-64,74.6
2565,1200000,MAŁOPOLSKIE,2020,20-64,70.7
2566,1400000,MAZOWIECKIE,2020,20-64,77.2
2567,1600000,OPOLSKIE,2020,20-64,73.2
2568,1800000,PODKARPACKIE,2020,20-64,66.6
2569,2000000,PODLASKIE,2020,20-64,72.7
2570,2200000,POMORSKIE,2020,20-64,75.5
2571,2400000,ŚLĄSKIE,2020,20-64,70.3
2572,2600000,ŚWIĘTOKRZYSKIE,2020,20-64,69.9
2573,2800000,WARMIŃSKO-MAZURSKIE,2020,20-64,68.4
2574,3000000,WIELKOPOLSKIE,2020,20-64,75.1
2575,3200000,ZACHODNIOPOMORSKIE,2020,20-64,71.5
2576,200000,DOLNOŚLĄSKIE,2021,20-64,76.7
2577,400000,KUJAWSKO-POMORSKIE,2021,20-64,74.7
2578,600000,LUBELSKIE,2021,20-64,73.0
2579,800000,LUBUSKIE,2021,20-64,73.6
2580,1000000,ŁÓDZKIE,2021,20-64,75.7
2581,1200000,MAŁOPOLSKIE,2021,20-64,73.8
2582,1400000,MAZOWIECKIE,2021,20-64,79.9
2583,1600000,OPOLSKIE,2021,20-64,77.9
2584,1800000,PODKARPACKIE,2021,20-64,68.3
2585,2000000,PODLASKIE,2021,20-64,76.1
2586,2200000,POMORSKIE,2021,20-64,77.5
2587,2400000,ŚLĄSKIE,2021,20-64,73.1
2588,2600000,ŚWIĘTOKRZYSKIE,2021,20-64,74.0
2589,2800000,WARMIŃSKO-MAZURSKIE,2021,20-64,73.0
2590,3000000,WIELKOPOLSKIE,2021,20-64,78.3
2591,3200000,ZACHODNIOPOMORSKIE,2021,20-64,73.5
2592,200000,DOLNOŚLĄSKIE,2022,20-64,76.9
2593,400000,KUJAWSKO-POMORSKIE,2022,20-64,76.8
2594,600000,LUBELSKIE,2022,20-64,75.1
2595,800000,LUBUSKIE,2022,20-64,75.8
2596,1000000,ŁÓDZKIE,2022,20-64,78.5
2597,1200000,MAŁOPOLSKIE,2022,20-64,74.0
2598,1400000,MAZOWIECKIE,2022,20-64,81.6
2599,1600000,OPOLSKIE,2022,20-64,76.3
2600,1800000,PODKARPACKIE,2022,20-64,68.7
2601,2000000,PODLASKIE,2022,20-64,77.5
2602,2200000,POMORSKIE,2022,20-64,79.1
2603,2400000,ŚLĄSKIE,2022,20-64,74.6
2604,2600000,ŚWIĘTOKRZYSKIE,2022,20-64,75.8
2605,2800000,WARMIŃSKO-MAZURSKIE,2022,20-64,73.6
2606,3000000,WIELKOPOLSKIE,2022,20-64,78.8
2607,3200000,ZACHODNIOPOMORSKIE,2022,20-64,75.7
2608,200000,DOLNOŚLĄSKIE,2023,20-64,79.4
2609,400000,KUJAWSKO-POMORSKIE,2023,20-64,77.8
2610,600000,LUBELSKIE,2023,20-64,76.3
2611,800000,LUBUSKIE,2023,20-64,78.0
2612,1000000,ŁÓDZKIE,2023,20-64,77.9
2613,1200000,MAŁOPOLSKIE,2023,20-64,75.5
2614,1400000,MAZOWIECKIE,2023,20-64,82.9
2615,1600000,OPOLSKIE,2023,20-64,76.9
2616,1800000,PODKARPACKIE,2023,20-64,70.5
2617,2000000,PODLASKIE,2023,20-64,78.5
2618,2200000,POMORSKIE,2023,20-64,79.8
2619,2400000,ŚLĄSKIE,2023,20-64,76.1
2620,2600000,ŚWIĘTOKRZYSKIE,2023,20-64,75.9
2621,2800000,WARMIŃSKO-MAZURSKIE,2023,20-64,74.9
2622,3000000,WIELKOPOLSKIE,2023,20-64,79.0
2623,3200000,ZACHODNIOPOMORSKIE,2023,20-64,77.1
2624,200000,DOLNOŚLĄSKIE,2024,20-64,80.2
2625,400000,KUJAWSKO-POMORSKIE,2024,20-64,78.1
2626,600000,LUBELSKIE,2024,20-64,76.9
2627,800000,LUBUSKIE,2024,20-64,77.9
2628,1000000,ŁÓDZKIE,2024,20-64,77.6
2629,1200000,MAŁOPOLSKIE,2024,20-64,76.4
2630,1400000,MAZOWIECKIE,2024,20-64,82.9
2631,1600000,OPOLSKIE,2024,20-64,78.4
2632,1800000,PODKARPACKIE,2024,20-64,71.7
2633,2000000,PODLASKIE,2024,20-64,77.4
2634,2200000,POMORSKIE,2024,20-64,80.2
2635,2400000,ŚLĄSKIE,2024,20-64,76.7
2636,2600000,ŚWIĘTOKRZYSKIE,2024,20-64,76.3
2637,2800000,WARMIŃSKO-MAZURSKIE,2024,20-64,75.1
2638,3000000,WIELKOPOLSKIE,2024,20-64,79.9
2639,3200000,ZACHODNIOPOMORSKIE,2024,20-64,77.7
2640,200000,DOLNOŚLĄSKIE,2010,18-59/64,62.5
2641,400000,KUJAWSKO-POMORSKIE,2010,18-59/64,61.4
2642,600000,LUBELSKIE,2010,18-59/64,61.1
2643,800000,LUBUSKIE,2010,18-59/64,62.3
2644,1000000,ŁÓDZKIE,2010,18-59/64,64.9
2645,1200000,MAŁOPOLSKIE,2010,18-59/64,59.2
2646,1400000,MAZOWIECKIE,2010,18-59/64,68.4
2647,1600000,OPOLSKIE,2010,18-59/64,63.0
2648,1800000,PODKARPACKIE,2010,18-59/64,54.2
2649,2000000,PODLASKIE,2010,18-59/64,62.4
2650,2200000,POMORSKIE,2010,18-59/64,63.5
2651,2400000,ŚLĄSKIE,2010,18-59/64,61.8
2652,2600000,ŚWIĘTOKRZYSKIE,2010,18-59/64,60.1
2653,2800000,WARMIŃSKO-MAZURSKIE,2010,18-59/64,60.6
2654,3000000,WIELKOPOLSKIE,2010,18-59/64,65.0
2655,3200000,ZACHODNIOPOMORSKIE,2010,18-59/64,59.0
2656,200000,DOLNOŚLĄSKIE,2011,18-59/64,63.0
2657,400000,KUJAWSKO-POMORSKIE,2011,18-59/64,62.0
2658,600000,LUBELSKIE,2011,18-59/64,62.0
2659,800000,LUBUSKIE,2011,18-59/64,62.9
2660,1000000,ŁÓDZKIE,2011,18-59/64,65.8
2661,1200000,MAŁOPOLSKIE,2011,18-59/64,59.9
2662,1400000,MAZOWIECKIE,2011,18-59/64,69.2
2663,1600000,OPOLSKIE,2011,18-59/64,64.1
2664,1800000,PODKARPACKIE,2011,18-59/64,53.4
2665,2000000,PODLASKIE,2011,18-59/64,64.0
2666,2200000,POMORSKIE,2011,18-59/64,63.8
2667,2400000,ŚLĄSKIE,2011,18-59/64,62.9
2668,2600000,ŚWIĘTOKRZYSKIE,2011,18-59/64,59.8
2669,2800000,WARMIŃSKO-MAZURSKIE,2011,18-59/64,59.8
2670,3000000,WIELKOPOLSKIE,2011,18-59/64,65.2
2671,3200000,ZACHODNIOPOMORSKIE,2011,18-59/64,59.5
2672,200000,DOLNOŚLĄSKIE,2012,18-59/64,63.3
2673,400000,KUJAWSKO-POMORSKIE,2012,18-59/64,63.0
2674,600000,LUBELSKIE,2012,18-59/64,62.9
2675,800000,LUBUSKIE,2012,18-59/64,62.5
2676,1000000,ŁÓDZKIE,2012,18-59/64,65.0
2677,1200000,MAŁOPOLSKIE,2012,18-59/64,59.8
2678,1400000,MAZOWIECKIE,2012,18-59/64,70.7
2679,1600000,OPOLSKIE,2012,18-59/64,65.1
2680,1800000,PODKARPACKIE,2012,18-59/64,54.4
2681,2000000,PODLASKIE,2012,18-59/64,65.0
2682,2200000,POMORSKIE,2012,18-59/64,64.6
2683,2400000,ŚLĄSKIE,2012,18-59/64,63.2
2684,2600000,ŚWIĘTOKRZYSKIE,2012,18-59/64,60.8
2685,2800000,WARMIŃSKO-MAZURSKIE,2012,18-59/64,58.3
2686,3000000,WIELKOPOLSKIE,2012,18-59/64,66.0
2687,3200000,ZACHODNIOPOMORSKIE,2012,18-59/64,61.0
2688,200000,DOLNOŚLĄSKIE,2013,18-59/64,63.9
2689,400000,KUJAWSKO-POMORSKIE,2013,18-59/64,62.7
2690,600000,LUBELSKIE,2013,18-59/64,62.9
2691,800000,LUBUSKIE,2013,18-59/64,63.2
2692,1000000,ŁÓDZKIE,2013,18-59/64,65.5
2693,1200000,MAŁOPOLSKIE,2013,18-59/64,60.6
2694,1400000,MAZOWIECKIE,2013,18-59/64,70.8
2695,1600000,OPOLSKIE,2013,18-59/64,65.2
2696,1800000,PODKARPACKIE,2013,18-59/64,55.0
2697,2000000,PODLASKIE,2013,18-59/64,65.4
2698,2200000,POMORSKIE,2013,18-59/64,65.0
2699,2400000,ŚLĄSKIE,2013,18-59/64,63.6
2700,2600000,ŚWIĘTOKRZYSKIE,2013,18-59/64,60.4
2701,2800000,WARMIŃSKO-MAZURSKIE,2013,18-59/64,59.0
2702,3000000,WIELKOPOLSKIE,2013,18-59/64,66.9
2703,3200000,ZACHODNIOPOMORSKIE,2013,18-59/64,62.3
2704,200000,DOLNOŚLĄSKIE,2014,18-59/64,67.0
2705,400000,KUJAWSKO-POMORSKIE,2014,18-59/64,64.3
2706,600000,LUBELSKIE,2014,18-59/64,64.8
2707,800000,LUBUSKIE,2014,18-59/64,64.9
2708,1000000,ŁÓDZKIE,2014,18-59/64,68.3
2709,1200000,MAŁOPOLSKIE,2014,18-59/64,62.5
2710,1400000,MAZOWIECKIE,2014,18-59/64,72.9
2711,1600000,OPOLSKIE,2014,18-59/64,66.5
2712,1800000,PODKARPACKIE,2014,18-59/64,56.0
2713,2000000,PODLASKIE,2014,18-59/64,66.5
2714,2200000,POMORSKIE,2014,18-59/64,66.1
2715,2400000,ŚLĄSKIE,2014,18-59/64,65.1
2716,2600000,ŚWIĘTOKRZYSKIE,2014,18-59/64,61.2
2717,2800000,WARMIŃSKO-MAZURSKIE,2014,18-59/64,60.7
2718,3000000,WIELKOPOLSKIE,2014,18-59/64,68.7
2719,3200000,ZACHODNIOPOMORSKIE,2014,18-59/64,64.5
2720,200000,DOLNOŚLĄSKIE,2015,18-59/64,69.2
2721,400000,KUJAWSKO-POMORSKIE,2015,18-59/64,66.5
2722,600000,LUBELSKIE,2015,18-59/64,65.5
2723,800000,LUBUSKIE,2015,18-59/64,67.5
2724,1000000,ŁÓDZKIE,2015,18-59/64,68.7
2725,1200000,MAŁOPOLSKIE,2015,18-59/64,63.8
2726,1400000,MAZOWIECKIE,2015,18-59/64,73.4
2727,1600000,OPOLSKIE,2015,18-59/64,68.7
2728,1800000,PODKARPACKIE,2015,18-59/64,57.9
2729,2000000,PODLASKIE,2015,18-59/64,67.0
2730,2200000,POMORSKIE,2015,18-59/64,68.9
2731,2400000,ŚLĄSKIE,2015,18-59/64,65.7
2732,2600000,ŚWIĘTOKRZYSKIE,2015,18-59/64,62.9
2733,2800000,WARMIŃSKO-MAZURSKIE,2015,18-59/64,62.2
2734,3000000,WIELKOPOLSKIE,2015,18-59/64,70.6
2735,3200000,ZACHODNIOPOMORSKIE,2015,18-59/64,65.7
2736,200000,DOLNOŚLĄSKIE,2016,18-59/64,71.5
2737,400000,KUJAWSKO-POMORSKIE,2016,18-59/64,68.0
2738,600000,LUBELSKIE,2016,18-59/64,66.3
2739,800000,LUBUSKIE,2016,18-59/64,69.8
2740,1000000,ŁÓDZKIE,2016,18-59/64,71.6
2741,1200000,MAŁOPOLSKIE,2016,18-59/64,66.8
2742,1400000,MAZOWIECKIE,2016,18-59/64,74.1
2743,1600000,OPOLSKIE,2016,18-59/64,70.4
2744,1800000,PODKARPACKIE,2016,18-59/64,62.3
2745,2000000,PODLASKIE,2016,18-59/64,68.9
2746,2200000,POMORSKIE,2016,18-59/64,71.2
2747,2400000,ŚLĄSKIE,2016,18-59/64,68.5
2748,2600000,ŚWIĘTOKRZYSKIE,2016,18-59/64,65.5
2749,2800000,WARMIŃSKO-MAZURSKIE,2016,18-59/64,63.7
2750,3000000,WIELKOPOLSKIE,2016,18-59/64,71.9
2751,3200000,ZACHODNIOPOMORSKIE,2016,18-59/64,66.6
2752,200000,DOLNOŚLĄSKIE,2017,18-59/64,72.2
2753,400000,KUJAWSKO-POMORSKIE,2017,18-59/64,69.3
2754,600000,LUBELSKIE,2017,18-59/64,67.5
2755,800000,LUBUSKIE,2017,18-59/64,71.4
2756,1000000,ŁÓDZKIE,2017,18-59/64,74.3
2757,1200000,MAŁOPOLSKIE,2017,18-59/64,68.2
2758,1400000,MAZOWIECKIE,2017,18-59/64,75.8
2759,1600000,OPOLSKIE,2017,18-59/64,72.2
2760,1800000,PODKARPACKIE,2017,18-59/64,64.1
2761,2000000,PODLASKIE,2017,18-59/64,71.5
2762,2200000,POMORSKIE,2017,18-59/64,73.3
2763,2400000,ŚLĄSKIE,2017,18-59/64,70.4
2764,2600000,ŚWIĘTOKRZYSKIE,2017,18-59/64,66.9
2765,2800000,WARMIŃSKO-MAZURSKIE,2017,18-59/64,66.1
2766,3000000,WIELKOPOLSKIE,2017,18-59/64,75.0
2767,3200000,ZACHODNIOPOMORSKIE,2017,18-59/64,68.7
2768,200000,DOLNOŚLĄSKIE,2018,18-59/64,73.9
2769,400000,KUJAWSKO-POMORSKIE,2018,18-59/64,71.6
2770,600000,LUBELSKIE,2018,18-59/64,69.8
2771,800000,LUBUSKIE,2018,18-59/64,72.3
2772,1000000,ŁÓDZKIE,2018,18-59/64,75.8
2773,1200000,MAŁOPOLSKIE,2018,18-59/64,70.0
2774,1400000,MAZOWIECKIE,2018,18-59/64,77.8
2775,1600000,OPOLSKIE,2018,18-59/64,74.5
2776,1800000,PODKARPACKIE,2018,18-59/64,64.4
2777,2000000,PODLASKIE,2018,18-59/64,73.7
2778,2200000,POMORSKIE,2018,18-59/64,74.7
2779,2400000,ŚLĄSKIE,2018,18-59/64,71.6
2780,2600000,ŚWIĘTOKRZYSKIE,2018,18-59/64,67.1
2781,2800000,WARMIŃSKO-MAZURSKIE,2018,18-59/64,66.8
2782,3000000,WIELKOPOLSKIE,2018,18-59/64,76.3
2783,3200000,ZACHODNIOPOMORSKIE,2018,18-59/64,71.9
2784,200000,DOLNOŚLĄSKIE,2019,18-59/64,76.6
2785,400000,KUJAWSKO-POMORSKIE,2019,18-59/64,72.9
2786,600000,LUBELSKIE,2019,18-59/64,69.8
2787,800000,LUBUSKIE,2019,18-59/64,73.7
2788,1000000,ŁÓDZKIE,2019,18-59/64,75.0
2789,1200000,MAŁOPOLSKIE,2019,18-59/64,71.7
2790,1400000,MAZOWIECKIE,2019,18-59/64,78.5
2791,1600000,OPOLSKIE,2019,18-59/64,74.9
2792,1800000,PODKARPACKIE,2019,18-59/64,66.4
2793,2000000,PODLASKIE,2019,18-59/64,73.7
2794,2200000,POMORSKIE,2019,18-59/64,77.1
2795,2400000,ŚLĄSKIE,2019,18-59/64,72.9
2796,2600000,ŚWIĘTOKRZYSKIE,2019,18-59/64,69.2
2797,2800000,WARMIŃSKO-MAZURSKIE,2019,18-59/64,68.9
2798,3000000,WIELKOPOLSKIE,2019,18-59/64,77.0
2799,3200000,ZACHODNIOPOMORSKIE,2019,18-59/64,72.6
2800,200000,DOLNOŚLĄSKIE,2020,18-59/64,76.5
2801,400000,KUJAWSKO-POMORSKIE,2020,18-59/64,73.2
2802,600000,LUBELSKIE,2020,18-59/64,70.6
2803,800000,LUBUSKIE,2020,18-59/64,74.5
2804,1000000,ŁÓDZKIE,2020,18-59/64,76.6
2805,1200000,MAŁOPOLSKIE,2020,18-59/64,71.3
2806,1400000,MAZOWIECKIE,2020,18-59/64,77.7
2807,1600000,OPOLSKIE,2020,18-59/64,75.3
2808,1800000,PODKARPACKIE,2020,18-59/64,67.3
2809,2000000,PODLASKIE,2020,18-59/64,73.8
2810,2200000,POMORSKIE,2020,18-59/64,76.2
2811,2400000,ŚLĄSKIE,2020,18-59/64,72.5
2812,2600000,ŚWIĘTOKRZYSKIE,2020,18-59/64,71.4
2813,2800000,WARMIŃSKO-MAZURSKIE,2020,18-59/64,69.4
2814,3000000,WIELKOPOLSKIE,2020,18-59/64,76.7
2815,3200000,ZACHODNIOPOMORSKIE,2020,18-59/64,72.7
2816,200000,DOLNOŚLĄSKIE,2021,18-59/64,78.2
2817,400000,KUJAWSKO-POMORSKIE,2021,18-59/64,75.7
2818,600000,LUBELSKIE,2021,18-59/64,74.0
2819,800000,LUBUSKIE,2021,18-59/64,75.3
2820,1000000,ŁÓDZKIE,2021,18-59/64,77.6
2821,1200000,MAŁOPOLSKIE,2021,18-59/64,74.4
2822,1400000,MAZOWIECKIE,2021,18-59/64,80.9
2823,1600000,OPOLSKIE,2021,18-59/64,79.6
2824,1800000,PODKARPACKIE,2021,18-59/64,69.0
2825,2000000,PODLASKIE,2021,18-59/64,76.7
2826,2200000,POMORSKIE,2021,18-59/64,78.0
2827,2400000,ŚLĄSKIE,2021,18-59/64,74.5
2828,2600000,ŚWIĘTOKRZYSKIE,2021,18-59/64,74.9
2829,2800000,WARMIŃSKO-MAZURSKIE,2021,18-59/64,74.0
2830,3000000,WIELKOPOLSKIE,2021,18-59/64,80.1
2831,3200000,ZACHODNIOPOMORSKIE,2021,18-59/64,74.6
2832,200000,DOLNOŚLĄSKIE,2022,18-59/64,78.9
2833,400000,KUJAWSKO-POMORSKIE,2022,18-59/64,78.2
2834,600000,LUBELSKIE,2022,18-59/64,75.7
2835,800000,LUBUSKIE,2022,18-59/64,76.9
2836,1000000,ŁÓDZKIE,2022,18-59/64,80.5
2837,1200000,MAŁOPOLSKIE,2022,18-59/64,74.8
2838,1400000,MAZOWIECKIE,2022,18-59/64,82.3
2839,1600000,OPOLSKIE,2022,18-59/64,78.4
2840,1800000,PODKARPACKIE,2022,18-59/64,69.1
2841,2000000,PODLASKIE,2022,18-59/64,78.6
2842,2200000,POMORSKIE,2022,18-59/64,79.2
2843,2400000,ŚLĄSKIE,2022,18-59/64,76.3
2844,2600000,ŚWIĘTOKRZYSKIE,2022,18-59/64,76.6
2845,2800000,WARMIŃSKO-MAZURSKIE,2022,18-59/64,74.2
2846,3000000,WIELKOPOLSKIE,2022,18-59/64,80.2
2847,3200000,ZACHODNIOPOMORSKIE,2022,18-59/64,76.4
2848,200000,DOLNOŚLĄSKIE,2023,18-59/64,81.1
2849,400000,KUJAWSKO-POMORSKIE,2023,18-59/64,78.7
2850,600000,LUBELSKIE,2023,18-59/64,76.7
2851,800000,LUBUSKIE,2023,18-59/64,79.1
2852,1000000,ŁÓDZKIE,2023,18-59/64,79.5
2853,1200000,MAŁOPOLSKIE,2023,18-59/64,76.4
2854,1400000,MAZOWIECKIE,2023,18-59/64,83.2
2855,1600000,OPOLSKIE,2023,18-59/64,79.1
2856,1800000,PODKARPACKIE,2023,18-59/64,71.4
2857,2000000,PODLASKIE,2023,18-59/64,78.9
2858,2200000,POMORSKIE,2023,18-59/64,80.0
2859,2400000,ŚLĄSKIE,2023,18-59/64,77.7
2860,2600000,ŚWIĘTOKRZYSKIE,2023,18-59/64,76.7
2861,2800000,WARMIŃSKO-MAZURSKIE,2023,18-59/64,75.5
2862,3000000,WIELKOPOLSKIE,2023,18-59/64,80.4
2863,3200000,ZACHODNIOPOMORSKIE,2023,18-59/64,78.3
2864,200000,DOLNOŚLĄSKIE,2024,18-59/64,81.6
2865,400000,KUJAWSKO-POMORSKIE,2024,18-59/64,79.1
2866,600000,LUBELSKIE,2024,18-59/64,77.5
2867,800000,LUBUSKIE,2024,18-59/64,78.5
2868,1000000,ŁÓDZKIE,2024,18-59/64,78.8
2869,1200000,MAŁOPOLSKIE,2024,18-59/64,77.1
2870,1400000,MAZOWIECKIE,2024,18-59/64,82.9
2871,1600000,OPOLSKIE,2024,18-59/64,80.8
2872,1800000,PODKARPACKIE,2024,18-59/64,72.7
2873,2000000,PODLASKIE,2024,18-59/64,77.5
2874,2200000,POMORSKIE,2024,18-59/64,80.6
2875,2400000,ŚLĄSKIE,2024,18-59/64,77.5
2876,2600000,ŚWIĘTOKRZYSKIE,2024,18-59/64,77.2
2877,2800000,WARMIŃSKO-MAZURSKIE,2024,18-59/64,76.6
2878,3000000,WIELKOPOLSKIE,2024,18-59/64,80.5
2879,3200000,ZACHODNIOPOMORSKIE,2024,18-59/64,78.8
2880,200000,DOLNOŚLĄSKIE,2010,60-89,
2881,400000,KUJAWSKO-POMORSKIE,2010,60-89,
2882,600000,LUBELSKIE,2010,60-89,
2883,800000,LUBUSKIE,2010,60-89,
2884,1000000,ŁÓDZKIE,2010,60-89,
2885,1200000,MAŁOPOLSKIE,2010,60-89,
2886,1400000,MAZOWIECKIE,2010,60-89,
2887,1600000,OPOLSKIE,2010,60-89,
2888,1800000,PODKARPACKIE,2010,60-89,
2889,2000000,PODLASKIE,2010,60-89,
2890,2200000,POMORSKIE,2010,60-89,
2891,2400000,ŚLĄSKIE,2010,60-89,
2892,2600000,ŚWIĘTOKRZYSKIE,2010,60-89,
2893,2800000,WARMIŃSKO-MAZURSKIE,2010,60-89,
2894,3000000,WIELKOPOLSKIE,2010,60-89,
2895,3200000,ZACHODNIOPOMORSKIE,2010,60-89,
2896,200000,DOLNOŚLĄSKIE,2011,60-89,
2897,400000,KUJAWSKO-POMORSKIE,2011,60-89,
2898,600000,LUBELSKIE,2011,60-89,
2899,800000,LUBUSKIE,2011,60-89,
2900,1000000,ŁÓDZKIE,2011,60-89,
2901,1200000,MAŁOPOLSKIE,2011,60-89,
2902,1400000,MAZOWIECKIE,2011,60-89,
2903,1600000,OPOLSKIE,2011,60-89,
2904,1800000,PODKARPACKIE,2011,60-89,
2905,2000000,PODLASKIE,2011,60-89,
2906,2200000,POMORSKIE,2011,60-89,
2907,2400000,ŚLĄSKIE,2011,60-89,
2908,2600000,ŚWIĘTOKRZYSKIE,2011,60-89,
2909,2800000,WARMIŃSKO-MAZURSKIE,2011,60-89,
2910,3000000,WIELKOPOLSKIE,2011,60-89,
2911,3200000,ZACHODNIOPOMORSKIE,2011,60-89,
2912,200000,DOLNOŚLĄSKIE,2012,60-89,
2913,400000,KUJAWSKO-POMORSKIE,2012,60-89,
2914,600000,LUBELSKIE,2012,60-89,
2915,800000,LUBUSKIE,2012,60-89,
2916,1000000,ŁÓDZKIE,2012,60-89,
2917,1200000,MAŁOPOLSKIE,2012,60-89,
2918,1400000,MAZOWIECKIE,2012,60-89,
2919,1600000,OPOLSKIE,2012,60-89,
2920,1800000,PODKARPACKIE,2012,60-89,
2921,2000000,PODLASKIE,2012,60-89,
2922,2200000,POMORSKIE,2012,60-89,
2923,2400000,ŚLĄSKIE,2012,60-89,
2924,2600000,ŚWIĘTOKRZYSKIE,2012,60-89,
2925,2800000,WARMIŃSKO-MAZURSKIE,2012,60-89,
2926,3000000,WIELKOPOLSKIE,2012,60-89,
2927,3200000,ZACHODNIOPOMORSKIE,2012,60-89,
2928,200000,DOLNOŚLĄSKIE,2013,60-89,
2929,400000,KUJAWSKO-POMORSKIE,2013,60-89,
2930,600000,LUBELSKIE,2013,60-89,
2931,800000,LUBUSKIE,2013,60-89,
2932,1000000,ŁÓDZKIE,2013,60-89,
2933,1200000,MAŁOPOLSKIE,2013,60-89,
2934,1400000,MAZOWIECKIE,2013,60-89,
2935,1600000,OPOLSKIE,2013,60-89,
2936,1800000,PODKARPACKIE,2013,60-89,
2937,2000000,PODLASKIE,2013,60-89,
2938,2200000,POMORSKIE,2013,60-89,
2939,2400000,ŚLĄSKIE,2013,60-89,
2940,2600000,ŚWIĘTOKRZYSKIE,2013,60-89,
2941,2800000,WARMIŃSKO-MAZURSKIE,2013,60-89,
2942,3000000,WIELKOPOLSKIE,2013,60-89,
2943,3200000,ZACHODNIOPOMORSKIE,2013,60-89,
2944,200000,DOLNOŚLĄSKIE,2014,60-89,
2945,400000,KUJAWSKO-POMORSKIE,2014,60-89,
2946,600000,LUBELSKIE,2014,60-89,
2947,800000,LUBUSKIE,2014,60-89,
2948,1000000,ŁÓDZKIE,2014,60-89,
2949,1200000,MAŁOPOLSKIE,2014,60-89,
2950,1400000,MAZOWIECKIE,2014,60-89,
2951,1600000,OPOLSKIE,2014,60-89,
