muni_code,muni_kts,muni_name,county_kts,county_code,county_name
3201022,10023216301022,Białogard (2),10023216301000,3201,Powiat białogardzki
3201033,10023216301033,Karlino (3),10023216301000,3201,Powiat białogardzki
3201034,10023216301034,Karlino - miasto (4),10023216301000,3201,Powiat białogardzki
3201035,10023216301035,Karlino - obszar wiejski (5),10023216301000,3201,Powiat białogardzki
3201043,10023216301043,Tychowo (3),10023216301000,3201,Powiat białogardzki
3201044,10023216301044,Tychowo - miasto (4),10023216301000,3201,Powiat białogardzki
3201045,10023216301045,Tychowo - obszar wiejski (5),10023216301000,3201,Powiat białogardzki
3202012,10023216402012,Bierzwnik (2),10023216402000,3202,Powiat choszczeński
3202023,10023216402023,Choszczno (3),10023216402000,3202,Powiat choszczeński
3202024,10023216402024,Choszczno - miasto (4),10023216402000,3202,Powiat choszczeński
3202025,10023216402025,Choszczno - obszar wiejski (5),10023216402000,3202,Powiat choszczeński
3202033,10023216402033,Drawno (3),10023216402000,3202,Powiat choszczeński
3202034,10023216402034,Drawno - miasto (4),10023216402000,3202,Powiat choszczeński
3202035,10023216402035,Drawno - obszar wiejski (5),10023216402000,3202,Powiat choszczeński
3202042,10023216402042,Krzęcin (2),10023216402000,3202,Powiat choszczeński
3202053,10023216402053,Pełczyce (3),10023216402000,3202,Powiat choszczeński
3202054,10023216402054,Pełczyce - miasto (4),10023216402000,3202,Powiat choszczeński
3202055,10023216402055,Pełczyce - obszar wiejski (5),10023216402000,3202,Powiat choszczeński
3202063,10023216402063,Recz (3),10023216402000,3202,Powiat choszczeński
3202064,10023216402064,Recz - miasto (4),10023216402000,3202,Powiat choszczeński
3202065,10023216402065,Recz - obszar wiejski (5),10023216402000,3202,Powiat choszczeński
3203013,10023216403013,Czaplinek (3),10023216403000,3203,Powiat drawski
3203014,10023216403014,Czaplinek - miasto (4),10023216403000,3203,Powiat drawski
3203015,10023216403015,Czaplinek - obszar wiejski (5),10023216403000,3203,Powiat drawski
3203023,10023216403023,Drawsko Pomorskie (3),10023216403000,3203,Powiat drawski
3203024,10023216403024,Drawsko Pomorskie - miasto (4),10023216403000,3203,Powiat drawski
3203025,10023216403025,Drawsko Pomorskie - obszar wiejski (5),10023216403000,3203,Powiat drawski
3203033,10023216403033,Kalisz Pomorski (3),10023216403000,3203,Powiat drawski
3203034,10023216403034,Kalisz Pomorski - miasto (4),10023216403000,3203,Powiat drawski
3203035,10023216403035,Kalisz Pomorski - obszar wiejski (5),10023216403000,3203,Powiat drawski
3203052,10023216403052,Wierzchowo (2),10023216403000,3203,Powiat drawski
3203063,10023216403063,Złocieniec (3),10023216403000,3203,Powiat drawski
3203064,10023216403064,Złocieniec - miasto (4),10023216403000,3203,Powiat drawski
3203065,10023216403065,Złocieniec - obszar wiejski (5),10023216403000,3203,Powiat drawski
3204023,10023216604023,Goleniów (3),10023216604000,3204,Powiat goleniowski
3204024,10023216604024,Goleniów - miasto (4),10023216604000,3204,Powiat goleniowski
3204025,10023216604025,Goleniów - obszar wiejski (5),10023216604000,3204,Powiat goleniowski
3204033,10023216604033,Maszewo (3),10023216604000,3204,Powiat goleniowski
3204034,10023216604034,Maszewo - miasto (4),10023216604000,3204,Powiat goleniowski
3204035,10023216604035,Maszewo - obszar wiejski (5),10023216604000,3204,Powiat goleniowski
3204043,10023216604043,Nowogard (3),10023216604000,3204,Powiat goleniowski
3204044,10023216604044,Nowogard - miasto (4),10023216604000,3204,Powiat goleniowski
3204045,10023216604045,Nowogard - obszar wiejski (5),10023216604000,3204,Powiat goleniowski
3204052,10023216604052,Osina (2),10023216604000,3204,Powiat goleniowski
3204062,10023216604062,Przybiernów (2),10023216604000,3204,Powiat goleniowski
3204073,10023216604073,Stepnica (3),10023216604000,3204,Powiat goleniowski
3204074,10023216604074,Stepnica - miasto (4),10023216604000,3204,Powiat goleniowski
3204075,10023216604075,Stepnica - obszar wiejski (5),10023216604000,3204,Powiat goleniowski
3205012,10023216605012,Brojce (2),10023216605000,3205,Powiat gryficki
3205023,10023216605023,Gryfice (3),10023216605000,3205,Powiat gryficki
3205024,10023216605024,Gryfice - miasto (4),10023216605000,3205,Powiat gryficki
3205025,10023216605025,Gryfice - obszar wiejski (5),10023216605000,3205,Powiat gryficki
3205032,10023216605032,Karnice (2),10023216605000,3205,Powiat gryficki
3205043,10023216605043,Płoty (3),10023216605000,3205,Powiat gryficki
3205044,10023216605044,Płoty - miasto (4),10023216605000,3205,Powiat gryficki
3205045,10023216605045,Płoty - obszar wiejski (5),10023216605000,3205,Powiat gryficki
3205072,10023216605072,Rewal (2),10023216605000,3205,Powiat gryficki
3205083,10023216605083,Trzebiatów (3),10023216605000,3205,Powiat gryficki
3205084,10023216605084,Trzebiatów - miasto (4),10023216605000,3205,Powiat gryficki
3205085,10023216605085,Trzebiatów - obszar wiejski (5),10023216605000,3205,Powiat gryficki
3206012,10023216606012,Banie (2),10023216606000,3206,Powiat gryfiński
3206023,10023216606023,Cedynia (3),10023216606000,3206,Powiat gryfiński
3206024,10023216606024,Cedynia - miasto (4),10023216606000,3206,Powiat gryfiński
3206025,10023216606025,Cedynia - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206033,10023216606033,Chojna (3),10023216606000,3206,Powiat gryfiński
3206034,10023216606034,Chojna - miasto (4),10023216606000,3206,Powiat gryfiński
3206035,10023216606035,Chojna - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206043,10023216606043,Gryfino (3),10023216606000,3206,Powiat gryfiński
3206044,10023216606044,Gryfino - miasto (4),10023216606000,3206,Powiat gryfiński
3206045,10023216606045,Gryfino - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206053,10023216606053,Mieszkowice (3),10023216606000,3206,Powiat gryfiński
3206054,10023216606054,Mieszkowice - miasto (4),10023216606000,3206,Powiat gryfiński
3206055,10023216606055,Mieszkowice - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206063,10023216606063,Moryń (3),10023216606000,3206,Powiat gryfiński
3206064,10023216606064,Moryń - miasto (4),10023216606000,3206,Powiat gryfiński
3206065,10023216606065,Moryń - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206072,10023216606072,Stare Czarnowo (2),10023216606000,3206,Powiat gryfiński
3206083,10023216606083,Trzcińsko-Zdrój (3),10023216606000,3206,Powiat gryfiński
3206084,10023216606084,Trzcińsko-Zdrój - miasto (4),10023216606000,3206,Powiat gryfiński
3206085,10023216606085,Trzcińsko-Zdrój - obszar wiejski (5),10023216606000,3206,Powiat gryfiński
3206092,10023216606092,Widuchowa (2),10023216606000,3206,Powiat gryfiński
3207013,10023216607013,Dziwnów (3),10023216607000,3207,Powiat kamieński
3207014,10023216607014,Dziwnów - miasto (4),10023216607000,3207,Powiat kamieński
3207015,10023216607015,Dziwnów - obszar wiejski (5),10023216607000,3207,Powiat kamieński
3207023,10023216607023,Golczewo (3),10023216607000,3207,Powiat kamieński
3207024,10023216607024,Golczewo - miasto (4),10023216607000,3207,Powiat kamieński
3207025,10023216607025,Golczewo - obszar wiejski (5),10023216607000,3207,Powiat kamieński
3207033,10023216607033,Kamień Pomorski (3),10023216607000,3207,Powiat kamieński
3207034,10023216607034,Kamień Pomorski - miasto (4),10023216607000,3207,Powiat kamieński
3207035,10023216607035,Kamień Pomorski - obszar wiejski (5),10023216607000,3207,Powiat kamieński
3207043,10023216607043,Międzyzdroje (3),10023216607000,3207,Powiat kamieński
3207044,10023216607044,Międzyzdroje - miasto (4),10023216607000,3207,Powiat kamieński
3207045,10023216607045,Międzyzdroje - obszar wiejski (5),10023216607000,3207,Powiat kamieński
3207052,10023216607052,Świerzno (2),10023216607000,3207,Powiat kamieński
3207063,10023216607063,Wolin (3),10023216607000,3207,Powiat kamieński
3207064,10023216607064,Wolin - miasto (4),10023216607000,3207,Powiat kamieński
3207065,10023216607065,Wolin - obszar wiejski (5),10023216607000,3207,Powiat kamieński
3208011,10023216308011,Kołobrzeg (1),10023216308000,3208,Powiat kołobrzeski
3208022,10023216308022,Dygowo (2),10023216308000,3208,Powiat kołobrzeski
3208033,10023216308033,Gościno (3),10023216308000,3208,Powiat kołobrzeski
3208034,10023216308034,Gościno - miasto (4),10023216308000,3208,Powiat kołobrzeski
3208035,10023216308035,Gościno - obszar wiejski (5),10023216308000,3208,Powiat kołobrzeski
3208042,10023216308042,Kołobrzeg (2),10023216308000,3208,Powiat kołobrzeski
3208052,10023216308052,Rymań (2),10023216308000,3208,Powiat kołobrzeski
3208062,10023216308062,Siemyśl (2),10023216308000,3208,Powiat kołobrzeski
3208072,10023216308072,Ustronie Morskie (2),10023216308000,3208,Powiat kołobrzeski
3209012,10023216309012,Będzino (2),10023216309000,3209,Powiat koszaliński
3209022,10023216309022,Biesiekierz (2),10023216309000,3209,Powiat koszaliński
3209033,10023216309033,Bobolice (3),10023216309000,3209,Powiat koszaliński
3209034,10023216309034,Bobolice - miasto (4),10023216309000,3209,Powiat koszaliński
3209035,10023216309035,Bobolice - obszar wiejski (5),10023216309000,3209,Powiat koszaliński
3209042,10023216309042,Manowo (2),10023216309000,3209,Powiat koszaliński
3209053,10023216309053,Mielno (3),10023216309000,3209,Powiat koszaliński
3209054,10023216309054,Mielno - miasto (4),10023216309000,3209,Powiat koszaliński
3209055,10023216309055,Mielno - obszar wiejski (5),10023216309000,3209,Powiat koszaliński
3209063,10023216309063,Polanów (3),10023216309000,3209,Powiat koszaliński
3209064,10023216309064,Polanów - miasto (4),10023216309000,3209,Powiat koszaliński
3209065,10023216309065,Polanów - obszar wiejski (5),10023216309000,3209,Powiat koszaliński
3209073,10023216309073,Sianów (3),10023216309000,3209,Powiat koszaliński
3209074,10023216309074,Sianów - miasto (4),10023216309000,3209,Powiat koszaliński
3209075,10023216309075,Sianów - obszar wiejski (5),10023216309000,3209,Powiat koszaliński
3209082,10023216309082,Świeszyno (2),10023216309000,3209,Powiat koszaliński
3210013,10023216410013,Barlinek (3),10023216410000,3210,Powiat myśliborski
3210014,10023216410014,Barlinek - miasto (4),10023216410000,3210,Powiat myśliborski
3210015,10023216410015,Barlinek - obszar wiejski (5),10023216410000,3210,Powiat myśliborski
3210022,10023216410022,Boleszkowice (2),10023216410000,3210,Powiat myśliborski
3210033,10023216410033,Dębno (3),10023216410000,3210,Powiat myśliborski
3210034,10023216410034,Dębno - miasto (4),10023216410000,3210,Powiat myśliborski
3210035,10023216410035,Dębno - obszar wiejski (5),10023216410000,3210,Powiat myśliborski
3210043,10023216410043,Myślibórz (3),10023216410000,3210,Powiat myśliborski
3210044,10023216410044,Myślibórz - miasto (4),10023216410000,3210,Powiat myśliborski
3210045,10023216410045,Myślibórz - obszar wiejski (5),10023216410000,3210,Powiat myśliborski
3210052,10023216410052,Nowogródek Pomorski (2),10023216410000,3210,Powiat myśliborski
3211012,10023216611012,Dobra (Szczecińska) (2),10023216611000,3211,Powiat policki
3211022,10023216611022,Kołbaskowo (2),10023216611000,3211,Powiat policki
3211033,10023216611033,Nowe Warpno (3),10023216611000,3211,Powiat policki
3211034,10023216611034,Nowe Warpno - miasto (4),10023216611000,3211,Powiat policki
3211035,10023216611035,Nowe Warpno - obszar wiejski (5),10023216611000,3211,Powiat policki
3211043,10023216611043,Police (3),10023216611000,3211,Powiat policki
3211044,10023216611044,Police - miasto (4),10023216611000,3211,Powiat policki
3211045,10023216611045,Police - obszar wiejski (5),10023216611000,3211,Powiat policki
3212012,10023216412012,Bielice (2),10023216412000,3212,Powiat pyrzycki
3212022,10023216412022,Kozielice (2),10023216412000,3212,Powiat pyrzycki
3212033,10023216412033,Lipiany (3),10023216412000,3212,Powiat pyrzycki
3212034,10023216412034,Lipiany - miasto (4),10023216412000,3212,Powiat pyrzycki
3212035,10023216412035,Lipiany - obszar wiejski (5),10023216412000,3212,Powiat pyrzycki
3212042,10023216412042,Przelewice (2),10023216412000,3212,Powiat pyrzycki
3212053,10023216412053,Pyrzyce (3),10023216412000,3212,Powiat pyrzycki
3212054,10023216412054,Pyrzyce - miasto (4),10023216412000,3212,Powiat pyrzycki
3212055,10023216412055,Pyrzyce - obszar wiejski (5),10023216412000,3212,Powiat pyrzycki
3212062,10023216412062,Warnice (2),10023216412000,3212,Powiat pyrzycki
3213011,10023216313011,Darłowo (1),10023216313000,3213,Powiat sławieński
3213021,10023216313021,Sławno (1),10023216313000,3213,Powiat sławieński
3213032,10023216313032,Darłowo (2),10023216313000,3213,Powiat sławieński
3213042,10023216313042,Malechowo (2),10023216313000,3213,Powiat sławieński
3213052,10023216313052,Postomino (2),10023216313000,3213,Powiat sławieński
3213062,10023216313062,Sławno (2),10023216313000,3213,Powiat sławieński
3214011,10023216614011,Stargard (1),10023216614000,3214,Powiat stargardzki
3214023,10023216614023,Chociwel (3),10023216614000,3214,Powiat stargardzki
3214024,10023216614024,Chociwel - miasto (4),10023216614000,3214,Powiat stargardzki
3214025,10023216614025,Chociwel - obszar wiejski (5),10023216614000,3214,Powiat stargardzki
3214033,10023216614033,Dobrzany (3),10023216614000,3214,Powiat stargardzki
3214034,10023216614034,Dobrzany - miasto (4),10023216614000,3214,Powiat stargardzki
3214035,10023216614035,Dobrzany - obszar wiejski (5),10023216614000,3214,Powiat stargardzki
3214042,10023216614042,Dolice (2),10023216614000,3214,Powiat stargardzki
3214053,10023216614053,Ińsko (3),10023216614000,3214,Powiat stargardzki
3214054,10023216614054,Ińsko - miasto (4),10023216614000,3214,Powiat stargardzki
3214055,10023216614055,Ińsko - obszar wiejski (5),10023216614000,3214,Powiat stargardzki
3214062,10023216614062,Kobylanka (2),10023216614000,3214,Powiat stargardzki
3214082,10023216614082,Marianowo (2),10023216614000,3214,Powiat stargardzki
3214092,10023216614092,Stara Dąbrowa (2),10023216614000,3214,Powiat stargardzki
3214102,10023216614102,Stargard (2),10023216614000,3214,Powiat stargardzki
3214113,10023216614113,Suchań (3),10023216614000,3214,Powiat stargardzki
3214114,10023216614114,Suchań - miasto (4),10023216614000,3214,Powiat stargardzki
3214115,10023216614115,Suchań - obszar wiejski (5),10023216614000,3214,Powiat stargardzki
3215011,10023216415011,Szczecinek (1),10023216415000,3215,Powiat szczecinecki
3215023,10023216415023,Barwice (3),10023216415000,3215,Powiat szczecinecki
3215024,10023216415024,Barwice - miasto (4),10023216415000,3215,Powiat szczecinecki
3215025,10023216415025,Barwice - obszar wiejski (5),10023216415000,3215,Powiat szczecinecki
3215033,10023216415033,Biały Bór (3),10023216415000,3215,Powiat szczecinecki
3215034,10023216415034,Biały Bór - miasto (4),10023216415000,3215,Powiat szczecinecki
3215035,10023216415035,Biały Bór - obszar wiejski (5),10023216415000,3215,Powiat szczecinecki
3215043,10023216415043,Borne Sulinowo (3),10023216415000,3215,Powiat szczecinecki
3215044,10023216415044,Borne Sulinowo - miasto (4),10023216415000,3215,Powiat szczecinecki
3215045,10023216415045,Borne Sulinowo - obszar wiejski (5),10023216415000,3215,Powiat szczecinecki
3215052,10023216415052,Grzmiąca (2),10023216415000,3215,Powiat szczecinecki
3215062,10023216415062,Szczecinek (2),10023216415000,3215,Powiat szczecinecki
3216011,10023216416011,Świdwin (1),10023216416000,3216,Powiat świdwiński
3216022,10023216416022,Brzeżno (2),10023216416000,3216,Powiat świdwiński
3216033,10023216416033,Połczyn-Zdrój (3),10023216416000,3216,Powiat świdwiński
3216034,10023216416034,Połczyn-Zdrój - miasto (4),10023216416000,3216,Powiat świdwiński
3216035,10023216416035,Połczyn-Zdrój - obszar wiejski (5),10023216416000,3216,Powiat świdwiński
3216042,10023216416042,Rąbino (2),10023216416000,3216,Powiat świdwiński
3216052,10023216416052,Sławoborze (2),10023216416000,3216,Powiat świdwiński
3216062,10023216416062,Świdwin (2),10023216416000,3216,Powiat świdwiński
3217011,10023216417011,Wałcz (1),10023216417000,3217,Powiat wałecki
3217023,10023216417023,Człopa (3),10023216417000,3217,Powiat wałecki
3217024,10023216417024,Człopa - miasto (4),10023216417000,3217,Powiat wałecki
3217025,10023216417025,Człopa - obszar wiejski (5),10023216417000,3217,Powiat wałecki
3217033,10023216417033,Mirosławiec (3),10023216417000,3217,Powiat wałecki
3217034,10023216417034,Mirosławiec - miasto (4),10023216417000,3217,Powiat wałecki
3217035,10023216417035,Mirosławiec - obszar wiejski (5),10023216417000,3217,Powiat wałecki
3217043,10023216417043,Tuczno (3),10023216417000,3217,Powiat wałecki
3217044,10023216417044,Tuczno - miasto (4),10023216417000,3217,Powiat wałecki
3217045,10023216417045,Tuczno - obszar wiejski (5),10023216417000,3217,Powiat wałecki
3217052,10023216417052,Wałcz (2),10023216417000,3217,Powiat wałecki
