,county_code,sex,education,pse1_nc_pop,pse2_nc_emp,county_kts,county_name
2899,3204,females,tertiary,7915,5973,10023216604000,Powiat goleniowski
2900,3204,males,basic vocational or basic sectoral vocational,9691,5736,10023216604000,Powiat goleniowski
2901,3204,males,general secondary and post-secondary,10462,7526,10023216604000,Powiat goleniowski
2902,3204,males,"lower secondary, primary and incomplete primary",7437,2181,10023216604000,Powiat goleniowski
2903,3204,males,tertiary,5063,3826,10023216604000,Powiat goleniowski
2904,3205,females,basic vocational or basic sectoral vocational,4570,1643,10023216605000,Powiat gryficki
2905,3205,females,general secondary and post-secondary,7925,4192,10023216605000,Powiat gryficki
2906,3205,females,"lower secondary, primary and incomplete primary",5775,657,10023216605000,Powiat gryficki
2907,3205,females,tertiary,5162,3659,10023216605000,Powiat gryficki
2908,3205,males,basic vocational or basic sectoral vocational,7704,4208,10023216605000,Powiat gryficki
2909,3205,males,general secondary and post-secondary,7503,5143,10023216605000,Powiat gryficki
2910,3205,males,"lower secondary, primary and incomplete primary",4892,1215,10023216605000,Powiat gryficki
2911,3205,males,tertiary,3169,2159,10023216605000,Powiat gryficki
2912,3206,females,basic vocational or basic sectoral vocational,6337,2634,10023216606000,Powiat gryfiński
2913,3206,females,general secondary and post-secondary,10309,5696,10023216606000,Powiat gryfiński
2914,3206,females,"lower secondary, primary and incomplete primary",8803,1305,10023216606000,Powiat gryfiński
2915,3206,females,tertiary,6959,5048,10023216606000,Powiat gryfiński
2916,3206,males,basic vocational or basic sectoral vocational,10596,6290,10023216606000,Powiat gryfiński
2917,3206,males,general secondary and post-secondary,9705,6834,10023216606000,Powiat gryfiński
2918,3206,males,"lower secondary, primary and incomplete primary",7560,2107,10023216606000,Powiat gryfiński
2919,3206,males,tertiary,4236,3119,10023216606000,Powiat gryfiński
2920,3207,females,basic vocational or basic sectoral vocational,3446,1115,10023216607000,Powiat kamieński
2921,3207,females,general secondary and post-secondary,6693,3425,10023216607000,Powiat kamieński
2922,3207,females,"lower secondary, primary and incomplete primary",4610,537,10023216607000,Powiat kamieński
2923,3207,females,tertiary,4132,2832,10023216607000,Powiat kamieński
2924,3207,males,basic vocational or basic sectoral vocational,5336,2771,10023216607000,Powiat kamieński
2925,3207,males,general secondary and post-secondary,6199,4174,10023216607000,Powiat kamieński
2926,3207,males,"lower secondary, primary and incomplete primary",4142,1148,10023216607000,Powiat kamieński
2927,3207,males,tertiary,2550,1713,10023216607000,Powiat kamieński
2928,3208,females,basic vocational or basic sectoral vocational,5757,2176,10023216308000,Powiat kołobrzeski
2929,3208,females,general secondary and post-secondary,11658,6551,10023216308000,Powiat kołobrzeski
2930,3208,females,"lower secondary, primary and incomplete primary",6593,963,10023216308000,Powiat kołobrzeski
2931,3208,females,tertiary,8797,6152,10023216308000,Powiat kołobrzeski
2932,3208,males,basic vocational or basic sectoral vocational,8730,4967,10023216308000,Powiat kołobrzeski
2933,3208,males,general secondary and post-secondary,10539,7016,10023216308000,Powiat kołobrzeski
2934,3208,males,"lower secondary, primary and incomplete primary",5421,1518,10023216308000,Powiat kołobrzeski
2935,3208,males,tertiary,5571,3797,10023216308000,Powiat kołobrzeski
2936,3209,females,basic vocational or basic sectoral vocational,5312,2179,10023216309000,Powiat koszaliński
2937,3209,females,general secondary and post-secondary,8320,4645,10023216309000,Powiat koszaliński
2938,3209,females,"lower secondary, primary and incomplete primary",7016,1039,10023216309000,Powiat koszaliński
2939,3209,females,tertiary,6482,4869,10023216309000,Powiat koszaliński
2940,3209,males,basic vocational or basic sectoral vocational,8422,5120,10023216309000,Powiat koszaliński
2941,3209,males,general secondary and post-secondary,7913,5553,10023216309000,Powiat koszaliński
2942,3209,males,"lower secondary, primary and incomplete primary",6600,2056,10023216309000,Powiat koszaliński
2943,3209,males,tertiary,3977,3003,10023216309000,Powiat koszaliński
2944,3210,females,basic vocational or basic sectoral vocational,5199,2084,10023216410000,Powiat myśliborski
2945,3210,females,general secondary and post-secondary,8935,4603,10023216410000,Powiat myśliborski
2946,3210,females,"lower secondary, primary and incomplete primary",6628,815,10023216410000,Powiat myśliborski
2947,3210,females,tertiary,5481,3878,10023216410000,Powiat myśliborski
2948,3210,males,basic vocational or basic sectoral vocational,8469,4924,10023216410000,Powiat myśliborski
2949,3210,males,general secondary and post-secondary,7989,5396,10023216410000,Powiat myśliborski
2950,3210,males,"lower secondary, primary and incomplete primary",5902,1632,10023216410000,Powiat myśliborski
2951,3210,males,tertiary,3279,2397,10023216410000,Powiat myśliborski
2952,3211,females,basic vocational or basic sectoral vocational,4758,1900,10023216611000,Powiat policki
2953,3211,females,general secondary and post-secondary,9666,5625,10023216611000,Powiat policki
2954,3211,females,"lower secondary, primary and incomplete primary",5780,794,10023216611000,Powiat policki
2955,3211,females,tertiary,13194,10445,10023216611000,Powiat policki
2956,3211,males,basic vocational or basic sectoral vocational,7181,3991,10023216611000,Powiat policki
2957,3211,males,general secondary and post-secondary,10037,7063,10023216611000,Powiat policki
2958,3211,males,"lower secondary, primary and incomplete primary",5630,1368,10023216611000,Powiat policki
2959,3211,males,tertiary,9368,7727,10023216611000,Powiat policki
2960,3212,females,basic vocational or basic sectoral vocational,2909,1140,10023216412000,Powiat pyrzycki
2961,3212,females,general secondary and post-secondary,5122,2939,10023216412000,Powiat pyrzycki
2962,3212,females,"lower secondary, primary and incomplete primary",4296,564,10023216412000,Powiat pyrzycki
2963,3212,females,tertiary,3099,2297,10023216412000,Powiat pyrzycki
2964,3212,males,basic vocational or basic sectoral vocational,5002,2946,10023216412000,Powiat pyrzycki
2965,3212,males,general secondary and post-secondary,4773,3414,10023216412000,Powiat pyrzycki
2966,3212,males,"lower secondary, primary and incomplete primary",3812,975,10023216412000,Powiat pyrzycki
2967,3212,males,tertiary,1762,1321,10023216412000,Powiat pyrzycki
2968,3213,females,basic vocational or basic sectoral vocational,4584,1938,10023216313000,Powiat sławieński
2969,3213,females,general secondary and post-secondary,7619,3981,10023216313000,Powiat sławieński
2970,3213,females,"lower secondary, primary and incomplete primary",5773,774,10023216313000,Powiat sławieński
2971,3213,females,tertiary,4690,3296,10023216313000,Powiat sławieński
2972,3213,males,basic vocational or basic sectoral vocational,7258,4268,10023216313000,Powiat sławieński
2973,3213,males,general secondary and post-secondary,6931,4473,10023216313000,Powiat sławieński
2974,3213,males,"lower secondary, primary and incomplete primary",4936,1411,10023216313000,Powiat sławieński
2975,3213,males,tertiary,2623,1808,10023216313000,Powiat sławieński
2976,3214,females,basic vocational or basic sectoral vocational,8416,2777,10023216614000,Powiat stargardzki
2977,3214,females,general secondary and post-secondary,16665,8921,10023216614000,Powiat stargardzki
2978,3214,females,"lower secondary, primary and incomplete primary",10786,1313,10023216614000,Powiat stargardzki
2979,3214,females,tertiary,12954,9652,10023216614000,Powiat stargardzki
2980,3214,males,basic vocational or basic sectoral vocational,13480,7461,10023216614000,Powiat stargardzki
2981,3214,males,general secondary and post-secondary,16267,11173,10023216614000,Powiat stargardzki
2982,3214,males,"lower secondary, primary and incomplete primary",9479,2405,10023216614000,Powiat stargardzki
2983,3214,males,tertiary,8421,6421,10023216614000,Powiat stargardzki
2984,3215,females,basic vocational or basic sectoral vocational,5223,1733,10023216415000,Powiat szczecinecki
2985,3215,females,general secondary and post-secondary,11258,5368,10023216415000,Powiat szczecinecki
2986,3215,females,"lower secondary, primary and incomplete primary",7676,883,10023216415000,Powiat szczecinecki
2987,3215,females,tertiary,6949,4837,10023216415000,Powiat szczecinecki
2988,3215,males,basic vocational or basic sectoral vocational,8617,4542,10023216415000,Powiat szczecinecki
2989,3215,males,general secondary and post-secondary,9825,6184,10023216415000,Powiat szczecinecki
2990,3215,males,"lower secondary, primary and incomplete primary",6481,1604,10023216415000,Powiat szczecinecki
2991,3215,males,tertiary,4567,3207,10023216415000,Powiat szczecinecki
2992,3216,females,basic vocational or basic sectoral vocational,3727,1197,10023216416000,Powiat świdwiński
2993,3216,females,general secondary and post-secondary,6120,3198,10023216416000,Powiat świdwiński
2994,3216,females,"lower secondary, primary and incomplete primary",4741,515,10023216416000,Powiat świdwiński
2995,3216,females,tertiary,3576,2443,10023216416000,Powiat świdwiński
2996,3216,males,basic vocational or basic sectoral vocational,5690,2972,10023216416000,Powiat świdwiński
2997,3216,males,general secondary and post-secondary,5775,3789,10023216416000,Powiat świdwiński
2998,3216,males,"lower secondary, primary and incomplete primary",4197,954,10023216416000,Powiat świdwiński
2999,3216,males,tertiary,2268,1579,10023216416000,Powiat świdwiński
3000,3217,females,basic vocational or basic sectoral vocational,3709,1354,10023216417000,Powiat wałecki
3001,3217,females,general secondary and post-secondary,7421,3796,10023216417000,Powiat wałecki
3002,3217,females,"lower secondary, primary and incomplete primary",5171,657,10023216417000,Powiat wałecki
3003,3217,females,tertiary,4942,3570,10023216417000,Powiat wałecki
3004,3217,males,basic vocational or basic sectoral vocational,6206,3638,10023216417000,Powiat wałecki
3005,3217,males,general secondary and post-secondary,6740,4630,10023216417000,Powiat wałecki
3006,3217,males,"lower secondary, primary and incomplete primary",4309,1237,10023216417000,Powiat wałecki
3007,3217,males,tertiary,3171,2325,10023216417000,Powiat wałecki
3008,3218,females,basic vocational or basic sectoral vocational,2755,1088,10023216418000,Powiat łobeski
3009,3218,females,general secondary and post-secondary,4518,2461,10023216418000,Powiat łobeski
3010,3218,females,"lower secondary, primary and incomplete primary",4169,612,10023216418000,Powiat łobeski
3011,3218,females,tertiary,2445,1698,10023216418000,Powiat łobeski
3012,3218,males,basic vocational or basic sectoral vocational,4839,2681,10023216418000,Powiat łobeski
3013,3218,males,general secondary and post-secondary,3912,2645,10023216418000,Powiat łobeski
3014,3218,males,"lower secondary, primary and incomplete primary",3691,1092,10023216418000,Powiat łobeski
3015,3218,males,tertiary,1475,1023,10023216418000,Powiat łobeski
3016,3261,females,basic vocational or basic sectoral vocational,6437,2149,10023216361000,Powiat m. Koszalin
3017,3261,females,general secondary and post-secondary,16032,7482,10023216361000,Powiat m. Koszalin
3018,3261,females,"lower secondary, primary and incomplete primary",6795,881,10023216361000,Powiat m. Koszalin
3019,3261,females,tertiary,16465,11565,10023216361000,Powiat m. Koszalin
3020,3261,males,basic vocational or basic sectoral vocational,9115,4666,10023216361000,Powiat m. Koszalin
3021,3261,males,general secondary and post-secondary,13931,9058,10023216361000,Powiat m. Koszalin
3022,3261,males,"lower secondary, primary and incomplete primary",6166,1539,10023216361000,Powiat m. Koszalin
3023,3261,males,tertiary,11272,8076,10023216361000,Powiat m. Koszalin
3024,3262,females,basic vocational or basic sectoral vocational,23045,7513,10023216562000,Powiat m. Szczecin
3025,3262,females,general secondary and post-secondary,55002,27076,10023216562000,Powiat m. Szczecin
3026,3262,females,"lower secondary, primary and incomplete primary",24389,3236,10023216562000,Powiat m. Szczecin
3027,3262,females,tertiary,67043,49038,10023216562000,Powiat m. Szczecin
3028,3262,males,basic vocational or basic sectoral vocational,32753,15594,10023216562000,Powiat m. Szczecin
3029,3262,males,general secondary and post-secondary,51003,32953,10023216562000,Powiat m. Szczecin
3030,3262,males,"lower secondary, primary and incomplete primary",21544,4829,10023216562000,Powiat m. Szczecin
3031,3262,males,tertiary,47364,36065,10023216562000,Powiat m. Szczecin
3032,3263,females,basic vocational or basic sectoral vocational,3072,1106,10023216663000,Powiat m. Świnoujście
3033,3263,females,general secondary and post-secondary,6379,3292,10023216663000,Powiat m. Świnoujście
3034,3263,females,"lower secondary, primary and incomplete primary",2946,435,10023216663000,Powiat m. Świnoujście
3035,3263,females,tertiary,4664,3260,10023216663000,Powiat m. Świnoujście
3036,3263,males,basic vocational or basic sectoral vocational,4008,1923,10023216663000,Powiat m. Świnoujście
3037,3263,males,general secondary and post-secondary,6033,3792,10023216663000,Powiat m. Świnoujście
