,county_code,sex,education,pse1_nc_pop,county_kts,county_name
3390,3016,females,basic vocational or basic sectoral vocational,5766,10023016116000,Powiat obornicki
3391,3016,females,general secondary,2993,10023016116000,Powiat obornicki
3392,3016,females,"lower secondary, primary and incomplete primary",5051,10023016116000,Powiat obornicki
3393,3016,females,post-secondary and vocational secondary,4867,10023016116000,Powiat obornicki
3394,3016,females,tertiary,5087,10023016116000,Powiat obornicki
3395,3016,males,basic vocational or basic sectoral vocational,9283,10023016116000,Powiat obornicki
3396,3016,males,general secondary,1774,10023016116000,Powiat obornicki
3397,3016,males,"lower secondary, primary and incomplete primary",4500,10023016116000,Powiat obornicki
3398,3016,males,post-secondary and vocational secondary,4828,10023016116000,Powiat obornicki
3399,3016,males,tertiary,3049,10023016116000,Powiat obornicki
3400,3017,females,basic vocational or basic sectoral vocational,14924,10023015717000,Powiat ostrowski
3401,3017,females,general secondary,10216,10023015717000,Powiat ostrowski
3402,3017,females,"lower secondary, primary and incomplete primary",11861,10023015717000,Powiat ostrowski
3403,3017,females,post-secondary and vocational secondary,13188,10023015717000,Powiat ostrowski
3404,3017,females,tertiary,15977,10023015717000,Powiat ostrowski
3405,3017,males,basic vocational or basic sectoral vocational,22065,10023015717000,Powiat ostrowski
3406,3017,males,general secondary,5326,10023015717000,Powiat ostrowski
3407,3017,males,"lower secondary, primary and incomplete primary",9135,10023015717000,Powiat ostrowski
3408,3017,males,post-secondary and vocational secondary,16840,10023015717000,Powiat ostrowski
3409,3017,males,tertiary,10419,10023015717000,Powiat ostrowski
3410,3018,females,basic vocational or basic sectoral vocational,5290,10023015718000,Powiat ostrzeszowski
3411,3018,females,general secondary,2370,10023015718000,Powiat ostrzeszowski
3412,3018,females,"lower secondary, primary and incomplete primary",4681,10023015718000,Powiat ostrzeszowski
3413,3018,females,post-secondary and vocational secondary,5596,10023015718000,Powiat ostrzeszowski
3414,3018,females,tertiary,4835,10023015718000,Powiat ostrzeszowski
3415,3018,males,basic vocational or basic sectoral vocational,8866,10023015718000,Powiat ostrzeszowski
3416,3018,males,general secondary,1315,10023015718000,Powiat ostrzeszowski
3417,3018,males,"lower secondary, primary and incomplete primary",3848,10023015718000,Powiat ostrzeszowski
3418,3018,males,post-secondary and vocational secondary,5589,10023015718000,Powiat ostrzeszowski
3419,3018,males,tertiary,2707,10023015718000,Powiat ostrzeszowski
3420,3019,females,basic vocational or basic sectoral vocational,10302,10023016019000,Powiat pilski
3421,3019,females,general secondary,7429,10023016019000,Powiat pilski
3422,3019,females,"lower secondary, primary and incomplete primary",11382,10023016019000,Powiat pilski
3423,3019,females,post-secondary and vocational secondary,11904,10023016019000,Powiat pilski
3424,3019,females,tertiary,13939,10023016019000,Powiat pilski
3425,3019,males,basic vocational or basic sectoral vocational,15779,10023016019000,Powiat pilski
3426,3019,males,general secondary,4554,10023016019000,Powiat pilski
3427,3019,males,"lower secondary, primary and incomplete primary",9830,10023016019000,Powiat pilski
3428,3019,males,post-secondary and vocational secondary,13126,10023016019000,Powiat pilski
3429,3019,males,tertiary,9463,10023016019000,Powiat pilski
3430,3020,females,basic vocational or basic sectoral vocational,6049,10023015720000,Powiat pleszewski
3431,3020,females,general secondary,2752,10023015720000,Powiat pleszewski
3432,3020,females,"lower secondary, primary and incomplete primary",5650,10023015720000,Powiat pleszewski
3433,3020,females,post-secondary and vocational secondary,5733,10023015720000,Powiat pleszewski
3434,3020,females,tertiary,5650,10023015720000,Powiat pleszewski
3435,3020,males,basic vocational or basic sectoral vocational,10040,10023015720000,Powiat pleszewski
3436,3020,males,general secondary,1562,10023015720000,Powiat pleszewski
3437,3020,males,"lower secondary, primary and incomplete primary",4434,10023015720000,Powiat pleszewski
3438,3020,males,post-secondary and vocational secondary,6024,10023015720000,Powiat pleszewski
3439,3020,males,tertiary,3290,10023015720000,Powiat pleszewski
3440,3021,females,basic vocational or basic sectoral vocational,27721,10023016121000,Powiat poznański
3441,3021,females,general secondary,24534,10023016121000,Powiat poznański
3442,3021,females,"lower secondary, primary and incomplete primary",27614,10023016121000,Powiat poznański
3443,3021,females,post-secondary and vocational secondary,25844,10023016121000,Powiat poznański
3444,3021,females,tertiary,66860,10023016121000,Powiat poznański
3445,3021,males,basic vocational or basic sectoral vocational,41215,10023016121000,Powiat poznański
3446,3021,males,general secondary,18377,10023016121000,Powiat poznański
3447,3021,males,"lower secondary, primary and incomplete primary",23958,10023016121000,Powiat poznański
3448,3021,males,post-secondary and vocational secondary,32001,10023016121000,Powiat poznański
3449,3021,males,tertiary,47656,10023016121000,Powiat poznański
3450,3022,females,basic vocational or basic sectoral vocational,6604,10023015922000,Powiat rawicki
3451,3022,females,general secondary,2952,10023015922000,Powiat rawicki
3452,3022,females,"lower secondary, primary and incomplete primary",4913,10023015922000,Powiat rawicki
3453,3022,females,post-secondary and vocational secondary,4974,10023015922000,Powiat rawicki
3454,3022,females,tertiary,4976,10023015922000,Powiat rawicki
3455,3022,males,basic vocational or basic sectoral vocational,9734,10023015922000,Powiat rawicki
3456,3022,males,general secondary,1970,10023015922000,Powiat rawicki
3457,3022,males,"lower secondary, primary and incomplete primary",4026,10023015922000,Powiat rawicki
3458,3022,males,post-secondary and vocational secondary,5268,10023015922000,Powiat rawicki
3459,3022,males,tertiary,2851,10023015922000,Powiat rawicki
3460,3023,females,basic vocational or basic sectoral vocational,5187,10023015823000,Powiat słupecki
3461,3023,females,general secondary,2674,10023015823000,Powiat słupecki
3462,3023,females,"lower secondary, primary and incomplete primary",5941,10023015823000,Powiat słupecki
3463,3023,females,post-secondary and vocational secondary,4986,10023015823000,Powiat słupecki
3464,3023,females,tertiary,5416,10023015823000,Powiat słupecki
3465,3023,males,basic vocational or basic sectoral vocational,9256,10023015823000,Powiat słupecki
3466,3023,males,general secondary,1616,10023015823000,Powiat słupecki
3467,3023,males,"lower secondary, primary and incomplete primary",4753,10023015823000,Powiat słupecki
3468,3023,males,post-secondary and vocational secondary,5217,10023015823000,Powiat słupecki
3469,3023,males,tertiary,2995,10023015823000,Powiat słupecki
3470,3024,females,basic vocational or basic sectoral vocational,8693,10023016124000,Powiat szamotulski
3471,3024,females,general secondary,4933,10023016124000,Powiat szamotulski
3472,3024,females,"lower secondary, primary and incomplete primary",7815,10023016124000,Powiat szamotulski
3473,3024,females,post-secondary and vocational secondary,7486,10023016124000,Powiat szamotulski
3474,3024,females,tertiary,8492,10023016124000,Powiat szamotulski
3475,3024,males,basic vocational or basic sectoral vocational,13373,10023016124000,Powiat szamotulski
3476,3024,males,general secondary,3191,10023016124000,Powiat szamotulski
3477,3024,males,"lower secondary, primary and incomplete primary",6455,10023016124000,Powiat szamotulski
3478,3024,males,post-secondary and vocational secondary,8014,10023016124000,Powiat szamotulski
3479,3024,males,tertiary,5203,10023016124000,Powiat szamotulski
3480,3025,females,basic vocational or basic sectoral vocational,5586,10023016125000,Powiat średzki
3481,3025,females,general secondary,2846,10023016125000,Powiat średzki
3482,3025,females,"lower secondary, primary and incomplete primary",5413,10023016125000,Powiat średzki
3483,3025,females,post-secondary and vocational secondary,4494,10023016125000,Powiat średzki
3484,3025,females,tertiary,6117,10023016125000,Powiat średzki
3485,3025,males,basic vocational or basic sectoral vocational,8653,10023016125000,Powiat średzki
3486,3025,males,general secondary,1918,10023016125000,Powiat średzki
3487,3025,males,"lower secondary, primary and incomplete primary",4234,10023016125000,Powiat średzki
3488,3025,males,post-secondary and vocational secondary,5059,10023016125000,Powiat średzki
3489,3025,males,tertiary,3687,10023016125000,Powiat średzki
3490,3026,females,basic vocational or basic sectoral vocational,5974,10023016126000,Powiat śremski
3491,3026,females,general secondary,3265,10023016126000,Powiat śremski
3492,3026,females,"lower secondary, primary and incomplete primary",5185,10023016126000,Powiat śremski
3493,3026,females,post-secondary and vocational secondary,4895,10023016126000,Powiat śremski
3494,3026,females,tertiary,5903,10023016126000,Powiat śremski
3495,3026,males,basic vocational or basic sectoral vocational,9076,10023016126000,Powiat śremski
3496,3026,males,general secondary,2015,10023016126000,Powiat śremski
3497,3026,males,"lower secondary, primary and incomplete primary",4027,10023016126000,Powiat śremski
3498,3026,males,post-secondary and vocational secondary,5611,10023016126000,Powiat śremski
3499,3026,males,tertiary,3499,10023016126000,Powiat śremski
3500,3027,females,basic vocational or basic sectoral vocational,7005,10023015827000,Powiat turecki
3501,3027,females,general secondary,4089,10023015827000,Powiat turecki
3502,3027,females,"lower secondary, primary and incomplete primary",8309,10023015827000,Powiat turecki
3503,3027,females,post-secondary and vocational secondary,6735,10023015827000,Powiat turecki
3504,3027,females,tertiary,8179,10023015827000,Powiat turecki
3505,3027,males,basic vocational or basic sectoral vocational,10844,10023015827000,Powiat turecki
3506,3027,males,general secondary,2542,10023015827000,Powiat turecki
3507,3027,males,"lower secondary, primary and incomplete primary",7275,10023015827000,Powiat turecki
3508,3027,males,post-secondary and vocational secondary,7818,10023015827000,Powiat turecki
3509,3027,males,tertiary,4590,10023015827000,Powiat turecki
3510,3028,females,basic vocational or basic sectoral vocational,6940,10023016028000,Powiat wągrowiecki
3511,3028,females,general secondary,3559,10023016028000,Powiat wągrowiecki
3512,3028,females,"lower secondary, primary and incomplete primary",6506,10023016028000,Powiat wągrowiecki
3513,3028,females,post-secondary and vocational secondary,5527,10023016028000,Powiat wągrowiecki
3514,3028,females,tertiary,5655,10023016028000,Powiat wągrowiecki
3515,3028,males,basic vocational or basic sectoral vocational,11462,10023016028000,Powiat wągrowiecki
3516,3028,males,general secondary,2170,10023016028000,Powiat wągrowiecki
3517,3028,males,"lower secondary, primary and incomplete primary",5387,10023016028000,Powiat wągrowiecki
3518,3028,males,post-secondary and vocational secondary,5533,10023016028000,Powiat wągrowiecki
3519,3028,males,tertiary,3191,10023016028000,Powiat wągrowiecki
3520,3029,females,basic vocational or basic sectoral vocational,6341,10023015929000,Powiat wolsztyński
3521,3029,females,general secondary,2715,10023015929000,Powiat wolsztyński
3522,3029,females,"lower secondary, primary and incomplete primary",5178,10023015929000,Powiat wolsztyński
3523,3029,females,post-secondary and vocational secondary,4119,10023015929000,Powiat wolsztyński
3524,3029,females,tertiary,4781,10023015929000,Powiat wolsztyński
3525,3029,males,basic vocational or basic sectoral vocational,9862,10023015929000,Powiat wolsztyński
3526,3029,males,general secondary,1704,10023015929000,Powiat wolsztyński
3527,3029,males,"lower secondary, primary and incomplete primary",3922,10023015929000,Powiat wolsztyński
3528,3029,males,post-secondary and vocational secondary,4548,10023015929000,Powiat wolsztyński
3529,3029,males,tertiary,2616,10023015929000,Powiat wolsztyński
3530,3030,females,basic vocational or basic sectoral vocational,7500,10023015830000,Powiat wrzesiński
3531,3030,females,general secondary,3717,10023015830000,Powiat wrzesiński
3532,3030,females,"lower secondary, primary and incomplete primary",6924,10023015830000,Powiat wrzesiński
3533,3030,females,post-secondary and vocational secondary,6633,10023015830000,Powiat wrzesiński
3534,3030,females,tertiary,7964,10023015830000,Powiat wrzesiński
3535,3030,males,basic vocational or basic sectoral vocational,11326,10023015830000,Powiat wrzesiński
3536,3030,males,general secondary,2466,10023015830000,Powiat wrzesiński
3537,3030,males,"lower secondary, primary and incomplete primary",5437,10023015830000,Powiat wrzesiński
